calendar_dt,store_id,fact_staff_value_lag_1,fact_load_factor_lag_1,num_available_couriers_lag_1,fact_num_orders_lag_1,fact_percent_lateness_lag_1,city_nm,store_lifetime_in_days,fact_staff_churn,flag_high_load_lag_1,marketing_costs_lag_1,fact_couriers_with_shifts_lag_1
2025-11-03,ae64363c-63d8-11ed-b96e-08c0eb32008b,1,0.625,10,10,,Смоленск,1044.0,0.0,0,,16
2025-11-10,ae64363c-63d8-11ed-b96e-08c0eb32008b,8,1.9411764705882353,10,33,66.66666666666666,Смоленск,1051.0,1.0,1,5888160755.372593,17
2025-11-17,ae64363c-63d8-11ed-b96e-08c0eb32008b,9,2.2666666666666666,10,34,84.21052631578947,Смоленск,1058.0,0.0,0,34411600.577576324,15
2025-11-24,ae64363c-63d8-11ed-b96e-08c0eb32008b,8,2.3333333333333335,11,35,82.35294117647058,Смоленск,1065.0,0.0,0,46086030008.02138,15
2025-11-03,ae6d4bfc-c69a-11ee-8861-08c0eb32014b,1,0.5263157894736842,10,10,,Красноярск,602.0,0.0,0,,19
2025-11-10,ae6d4bfc-c69a-11ee-8861-08c0eb32014b,6,3.2,11,48,73.07692307692307,Красноярск,609.0,0.0,0,160325983.59950212,15
2025-11-17,ae6d4bfc-c69a-11ee-8861-08c0eb32014b,9,3.4,12,51,63.33333333333333,Красноярск,616.0,0.0,1,71834680.19677167,15
2025-11-24,ae6d4bfc-c69a-11ee-8861-08c0eb32014b,10,3.3125,13,53,97.43589743589745,Красноярск,623.0,0.0,0,137663529.38721555,16
2025-11-03,ae9da9fa-aaf9-11ea-9e08-0050560306e1,1,0.9090909090909091,10,10,,Москва,1953.0,0.0,0,4804650.516369745,11
2025-11-10,ae9da9fa-aaf9-11ea-9e08-0050560306e1,9,3.142857142857143,14,44,58.333333333333336,Москва,1959.0,0.0,0,25608237422.824894,14
2025-11-17,ae9da9fa-aaf9-11ea-9e08-0050560306e1,10,3.230769230769231,19,42,53.84615384615385,Москва,1967.0,0.0,0,1594020216.5265598,13
2025-11-24,ae9da9fa-aaf9-11ea-9e08-0050560306e1,9,4.0,18,44,81.81818181818183,Москва,1974.0,0.0,0,19043151.44673394,11
2025-11-03,aeba2d0f-e22d-11ef-9bb0-be3af2b6059f,1,1.0,10,10,,Санкт-Петербург,251.0,0.0,0,16581596.177464725,10
2025-11-10,aeba2d0f-e22d-11ef-9bb0-be3af2b6059f,7,4.3,11,43,93.10344827586206,Санкт-Петербург,258.0,0.0,0,,10
2025-11-17,aeba2d0f-e22d-11ef-9bb0-be3af2b6059f,5,4.25,11,51,73.17073170731707,Санкт-Петербург,265.0,0.0,0,867626512.6350051,12
2025-11-24,aeba2d0f-e22d-11ef-9bb0-be3af2b6059f,5,4.818181818181818,11,53,92.85714285714286,Санкт-Петербург,272.0,0.0,0,,11
2025-11-03,aece834f-1fef-11ea-85cc-0050560306e1,1,2.5,10,10,,Москва,2149.0,1.0,1,,4
2025-11-10,aece834f-1fef-11ea-85cc-0050560306e1,5,7.75,6,31,72.72727272727273,Москва,2156.0,1.0,1,1943679.1821914222,4
2025-11-17,aece834f-1fef-11ea-85cc-0050560306e1,5,6.0,5,30,78.57142857142857,Москва,2163.0,0.0,0,3818283.464327935,5
2025-11-24,aece834f-1fef-11ea-85cc-0050560306e1,5,6.0,7,30,92.3076923076923,Москва,2170.0,0.0,0,,5
2025-11-03,aeceb1e4-19b0-11ef-8861-08c0eb32014b,1,1.6666666666666667,10,10,,Рязань,492.0,0.0,1,7577130.829891208,6
2025-11-10,aeceb1e4-19b0-11ef-8861-08c0eb32014b,5,4.333333333333333,5,26,54.54545454545454,Рязань,499.0,2.0,1,232378245.47879454,6
2025-11-17,aeceb1e4-19b0-11ef-8861-08c0eb32014b,6,4.666666666666667,5,28,76.92307692307693,Рязань,506.0,2.0,1,,6
2025-11-24,aeceb1e4-19b0-11ef-8861-08c0eb32014b,6,4.0,5,28,90.9090909090909,Рязань,513.0,0.0,0,131247769.11783648,7
2025-11-03,aeee662c-7156-11ed-b96e-08c0eb32008b,1,0.9090909090909091,10,10,,Чебоксары,1048.0,0.0,1,410328274.3238807,11
2025-11-10,aeee662c-7156-11ed-b96e-08c0eb32008b,8,2.5,8,35,78.26086956521739,Чебоксары,1055.0,0.0,0,58905693.74599405,14
2025-11-17,aeee662c-7156-11ed-b96e-08c0eb32008b,7,2.6153846153846154,9,34,25.0,Чебоксары,1062.0,0.0,0,,13
2025-11-24,aeee662c-7156-11ed-b96e-08c0eb32008b,8,2.5384615384615383,8,33,73.33333333333333,Чебоксары,1069.0,0.0,1,2360645.777200058,13
2025-11-03,aef8d5a5-c11b-11ee-b10b-08c0eb31fffb,1,0.7692307692307693,10,10,,Москва,614.0,0.0,0,13301616.83420722,13
2025-11-10,aef8d5a5-c11b-11ee-b10b-08c0eb31fffb,13,3.0,18,48,68.75,Москва,621.0,0.0,0,,16
2025-11-17,aef8d5a5-c11b-11ee-b10b-08c0eb31fffb,12,3.2857142857142856,19,46,84.21052631578947,Москва,628.0,3.0,1,,14
2025-11-24,aef8d5a5-c11b-11ee-b10b-08c0eb31fffb,11,3.6,16,36,100.0,Москва,635.0,5.0,1,18666061.840152238,10
2025-11-03,aefe6d06-7638-11ed-b96e-08c0eb32008b,1,0.7692307692307693,10,10,,Самара,1041.0,0.0,1,40666469.59587664,13
2025-11-10,aefe6d06-7638-11ed-b96e-08c0eb32008b,8,4.181818181818182,14,46,76.0,Самара,1048.0,1.0,1,,11
2025-11-17,aefe6d06-7638-11ed-b96e-08c0eb32008b,10,2.764705882352941,11,47,66.66666666666666,Самара,1055.0,2.0,1,,17
2025-11-24,aefe6d06-7638-11ed-b96e-08c0eb32008b,9,2.764705882352941,15,47,91.66666666666666,Самара,1062.0,0.0,0,12307559.575435178,17
2025-11-03,af114ebb-9c2a-11ef-b10b-08c0eb31fffb,1,1.6666666666666667,10,10,,Москва,342.0,2.0,1,,6
2025-11-10,af114ebb-9c2a-11ef-b10b-08c0eb31fffb,6,3.6666666666666665,5,22,92.85714285714286,Москва,349.0,0.0,0,1470011643.3205335,6
2025-11-17,af114ebb-9c2a-11ef-b10b-08c0eb31fffb,6,3.142857142857143,6,22,42.85714285714285,Москва,356.0,1.0,1,,7
2025-11-24,af114ebb-9c2a-11ef-b10b-08c0eb31fffb,7,3.142857142857143,6,22,72.22222222222221,Москва,363.0,2.0,1,,7
2025-11-03,af548b50-17d3-11ed-ae72-08c0eb320147,1,1.25,10,10,,Москва,1161.0,0.0,0,291317231.0684829,8
2025-11-10,af548b50-17d3-11ed-ae72-08c0eb320147,5,6.75,12,54,37.2093023255814,Москва,1168.0,0.0,0,7935841232.145436,8
2025-11-17,af548b50-17d3-11ed-ae72-08c0eb320147,5,6.222222222222222,14,56,81.57894736842105,Москва,1175.0,0.0,0,,9
2025-11-24,af548b50-17d3-11ed-ae72-08c0eb320147,5,5.777777777777778,14,52,73.68421052631578,Москва,1182.0,0.0,0,343816415.34020776,9
2025-11-03,af5c27c9-50ec-11ef-b973-08c0eb32008b,1,0.6666666666666666,10,10,,Пермь,453.0,5.0,1,12747636.694238171,15
2025-11-10,af5c27c9-50ec-11ef-b973-08c0eb32008b,11,3.7857142857142856,10,53,100.0,Пермь,460.0,4.0,1,907355266.5129374,14
2025-11-17,af5c27c9-50ec-11ef-b973-08c0eb32008b,11,3.0,11,51,92.85714285714286,Пермь,467.0,4.0,1,,17
2025-11-24,af5c27c9-50ec-11ef-b973-08c0eb32008b,11,2.4285714285714284,14,51,95.34883720930232,Пермь,474.0,1.0,1,,21
2025-11-03,af61fd26-c268-11ed-b970-08c0eb32008b,1,0.7142857142857143,10,10,,Тюмень,921.0,5.0,1,2241362801.96862,14
2025-11-10,af61fd26-c268-11ed-b970-08c0eb32008b,9,2.375,11,38,100.0,Тюмень,928.0,2.0,1,3906919995.7456875,16
2025-11-17,af61fd26-c268-11ed-b970-08c0eb32008b,8,2.625,13,42,90.0,Тюмень,935.0,5.0,1,,16
2025-11-24,af61fd26-c268-11ed-b970-08c0eb32008b,9,2.857142857142857,12,40,100.0,Тюмень,942.0,1.0,1,2238133035.238623,14
2025-11-03,af8f60f9-b3ad-11ef-ae7a-08c0eb320147,1,0.8333333333333334,10,10,,Ставрополь,232.0,2.0,1,171643763076.9285,12
2025-11-10,af8f60f9-b3ad-11ef-ae7a-08c0eb320147,4,2.3333333333333335,9,21,80.0,Ставрополь,239.0,1.0,1,,9
2025-11-17,af8f60f9-b3ad-11ef-ae7a-08c0eb320147,6,1.75,8,21,100.0,Ставрополь,246.0,0.0,0,115373658.07229255,12
2025-11-24,af8f60f9-b3ad-11ef-ae7a-08c0eb320147,6,1.4615384615384615,9,19,100.0,Ставрополь,253.0,0.0,0,408567068.73892653,13
2025-11-03,afa3ee05-a40c-11eb-85a9-1c34dae33151,1,0.7142857142857143,10,10,,Пермь,1628.0,2.0,1,107460903.1644883,14
2025-11-10,afa3ee05-a40c-11eb-85a9-1c34dae33151,7,1.35,9,27,80.0,Пермь,1635.0,2.0,1,,20
2025-11-17,afa3ee05-a40c-11eb-85a9-1c34dae33151,8,1.4,11,28,60.0,Пермь,1642.0,2.0,1,820778579.8688215,20
2025-11-24,afa3ee05-a40c-11eb-85a9-1c34dae33151,10,1.6666666666666667,10,30,100.0,Пермь,1649.0,0.0,1,,18
2025-11-03,afd96837-a947-11ea-9e08-0050560306e1,1,1.25,10,10,,Москва,1953.0,0.0,0,22570865198.431313,8
2025-11-10,afd96837-a947-11ea-9e08-0050560306e1,6,4.0,9,32,70.83333333333334,Москва,1960.0,0.0,0,3559580826.908875,8
2025-11-17,afd96837-a947-11ea-9e08-0050560306e1,6,3.2222222222222223,10,29,88.0,Москва,1967.0,0.0,0,1863893226.986375,9
2025-11-24,afd96837-a947-11ea-9e08-0050560306e1,6,3.6666666666666665,11,33,66.66666666666666,Москва,1974.0,3.0,1,245275295.67878518,9
2025-11-03,afec35c8-6bb3-11f0-a5cb-7cc255b74513,1,,10,10,,Нижневартовск,0.0,0.0,0,1105422733.0079772,
2025-11-10,afec35c8-6bb3-11f0-a5cb-7cc255b74513,6,1.5,4,15,15.789473684210526,Нижневартовск,4.0,5.0,1,147148438.67942905,10
2025-11-17,afec35c8-6bb3-11f0-a5cb-7cc255b74513,11,0.8888888888888888,8,16,46.66666666666666,Нижневартовск,11.0,0.0,0,27995128405.767483,18
2025-11-24,afec35c8-6bb3-11f0-a5cb-7cc255b74513,5,1.0,10,16,62.5,Нижневартовск,18.0,3.0,1,,16
2025-11-03,aff238d3-9926-11eb-85a9-1c34dae33151,1,1.0,10,10,,Волгоград,1621.0,0.0,0,,10
2025-11-10,aff238d3-9926-11eb-85a9-1c34dae33151,5,3.857142857142857,6,27,100.0,Волгоград,1628.0,1.0,1,,7
2025-11-17,aff238d3-9926-11eb-85a9-1c34dae33151,5,3.25,5,26,100.0,Волгоград,1635.0,3.0,1,344705371.04308414,8
2025-11-24,aff238d3-9926-11eb-85a9-1c34dae33151,6,3.2857142857142856,4,23,100.0,Волгоград,1642.0,2.0,1,6876083662.472818,7
2025-11-03,aff42e03-d417-11ef-9bb0-be3af2b6059f,1,0.9090909090909091,10,10,,Волгоград,249.0,0.0,0,,11
2025-11-10,aff42e03-d417-11ef-9bb0-be3af2b6059f,4,2.727272727272727,10,30,87.5,Волгоград,256.0,0.0,0,5359152657.195293,11
2025-11-17,aff42e03-d417-11ef-9bb0-be3af2b6059f,4,3.3,12,33,93.33333333333331,Волгоград,263.0,0.0,0,16521423412.192596,10
2025-11-24,aff42e03-d417-11ef-9bb0-be3af2b6059f,4,2.9,13,29,87.5,Волгоград,270.0,0.0,0,162074910.58266136,10
2025-11-03,aff94e45-f267-11ee-b973-08c0eb32008b,1,1.1111111111111112,10,10,,Псков,557.0,0.0,0,1911377642.224189,9
2025-11-10,aff94e45-f267-11ee-b973-08c0eb32008b,6,2.5,9,25,65.21739130434783,Псков,564.0,1.0,1,247281219.3225635,10
2025-11-17,aff94e45-f267-11ee-b973-08c0eb32008b,6,2.888888888888889,10,26,92.85714285714286,Псков,571.0,0.0,0,34290175.998834334,9
2025-11-24,aff94e45-f267-11ee-b973-08c0eb32008b,5,2.625,11,21,100.0,Псков,578.0,2.0,1,,8
2025-11-03,b01d5c15-f65a-11ed-b971-08c0eb32008b,1,0.7142857142857143,10,10,,Екатеринбург,858.0,3.0,1,31761474.70059866,14
2025-11-10,b01d5c15-f65a-11ed-b971-08c0eb32008b,8,1.7857142857142858,7,25,100.0,Екатеринбург,865.0,4.0,1,,14
2025-11-17,b01d5c15-f65a-11ed-b971-08c0eb32008b,8,1.8571428571428572,7,26,100.0,Екатеринбург,872.0,0.0,0,,14
2025-11-24,b01d5c15-f65a-11ed-b971-08c0eb32008b,7,2.0,8,24,60.0,Екатеринбург,879.0,5.0,1,52268402.76934238,12
2025-11-03,b0275143-0a21-11eb-8599-1c34dae33151,1,0.8333333333333334,10,10,,Санкт-Петербург,1817.0,5.0,1,,12
2025-11-10,b0275143-0a21-11eb-8599-1c34dae33151,15,4.818181818181818,13,53,100.0,Санкт-Петербург,1824.0,5.0,1,3557789593.307972,11
2025-11-17,b0275143-0a21-11eb-8599-1c34dae33151,17,5.888888888888889,15,53,100.0,Санкт-Петербург,1831.0,4.0,1,21982915874.522274,9
2025-11-24,b0275143-0a21-11eb-8599-1c34dae33151,12,3.8461538461538463,15,50,100.0,Санкт-Петербург,1838.0,5.0,1,126766224.02668001,13
2025-11-03,b054d971-009e-11ef-b10b-08c0eb31fffb,1,0.7692307692307693,10,10,,Новосибирск,493.0,2.0,1,44468399628.280624,13
2025-11-10,b054d971-009e-11ef-b10b-08c0eb31fffb,12,3.0,13,45,90.0,Новосибирск,500.0,5.0,1,12867806.371795535,15
2025-11-17,b054d971-009e-11ef-b10b-08c0eb31fffb,13,3.909090909090909,17,43,100.0,Новосибирск,507.0,5.0,1,117152772952.79536,11
2025-11-24,b054d971-009e-11ef-b10b-08c0eb31fffb,14,3.75,13,45,100.0,Новосибирск,514.0,5.0,1,,12
2025-11-03,b058b5ef-bd2c-11ea-b7de-0050560306e1,1,0.6666666666666666,10,10,,Москва,1923.0,0.0,0,,15
2025-11-10,b058b5ef-bd2c-11ea-b7de-0050560306e1,8,3.076923076923077,16,40,96.15384615384616,Москва,1930.0,0.0,0,13624803799.114426,13
2025-11-17,b058b5ef-bd2c-11ea-b7de-0050560306e1,7,3.1666666666666665,14,38,83.33333333333334,Москва,1937.0,0.0,0,,12
2025-11-24,b058b5ef-bd2c-11ea-b7de-0050560306e1,8,3.0,15,36,88.23529411764706,Москва,1944.0,3.0,1,9785284.942158261,12
2025-11-03,b0692554-eddd-11ee-b10b-08c0eb31fffb,1,1.1111111111111112,10,10,,Балаково,522.0,2.0,1,,9
2025-11-10,b0692554-eddd-11ee-b10b-08c0eb31fffb,5,2.0,6,18,84.61538461538461,Балаково,529.0,1.0,1,2888881862.923451,9
2025-11-17,b0692554-eddd-11ee-b10b-08c0eb31fffb,5,2.4285714285714284,5,17,100.0,Балаково,536.0,0.0,0,,7
2025-11-24,b0692554-eddd-11ee-b10b-08c0eb31fffb,4,2.5714285714285716,8,18,78.57142857142857,Балаково,543.0,0.0,0,172897371.50864565,7
2025-11-03,b07caf80-27b3-11ee-ae78-08c0eb320147,1,0.8333333333333334,10,10,,Санкт-Петербург,802.0,3.0,1,2080844065.6998174,12
2025-11-10,b07caf80-27b3-11ee-ae78-08c0eb320147,7,2.5454545454545454,10,28,100.0,Санкт-Петербург,809.0,4.0,1,,11
2025-11-17,b07caf80-27b3-11ee-ae78-08c0eb320147,8,3.4444444444444446,8,31,100.0,Санкт-Петербург,816.0,5.0,1,470036087.1584356,9
2025-11-24,b07caf80-27b3-11ee-ae78-08c0eb320147,11,3.4444444444444446,10,31,100.0,Санкт-Петербург,823.0,5.0,1,,9
2025-11-03,b0e7f611-7693-11ee-ae79-08c0eb320147,1,0.43478260869565216,10,10,,Омск,680.0,2.0,1,2571216119.482339,23
2025-11-10,b0e7f611-7693-11ee-ae79-08c0eb320147,10,1.8181818181818181,13,40,100.0,Омск,687.0,2.0,1,3082956.783137397,22
2025-11-17,b0e7f611-7693-11ee-ae79-08c0eb320147,11,1.7916666666666667,13,43,100.0,Омск,694.0,2.0,1,99248435.05429885,24
2025-11-24,b0e7f611-7693-11ee-ae79-08c0eb320147,14,2.0,16,44,97.05882352941175,Омск,701.0,0.0,0,,22
2025-11-03,b10e19d9-782a-11f0-a97c-be3af2b6059f,1,0.8333333333333334,10,10,,Ярославль,35.0,0.0,0,527886300.5412126,12
2025-11-10,b10e19d9-782a-11f0-a97c-be3af2b6059f,10,2.111111111111111,8,38,66.66666666666666,Ярославль,42.0,1.0,1,1186682958.0699189,18
2025-11-17,b10e19d9-782a-11f0-a97c-be3af2b6059f,12,2.4375,12,39,43.333333333333336,Ярославль,50.0,0.0,1,3438167.5840632105,16
2025-11-24,b10e19d9-782a-11f0-a97c-be3af2b6059f,9,2.5714285714285716,10,36,58.82352941176471,Ярославль,57.0,4.0,1,,14
2025-11-03,b11f4c61-e1f3-11ee-b973-08c0eb32008b,1,0.4,10,10,,Пенза,568.0,0.0,0,,25
2025-11-10,b11f4c61-e1f3-11ee-b973-08c0eb32008b,7,1.625,12,39,50.0,Пенза,575.0,3.0,1,857619580.6247464,24
2025-11-17,b11f4c61-e1f3-11ee-b973-08c0eb32008b,10,1.7826086956521738,11,41,91.30434782608695,Пенза,582.0,1.0,1,10198659666.474916,23
2025-11-24,b11f4c61-e1f3-11ee-b973-08c0eb32008b,8,1.7391304347826086,11,40,100.0,Пенза,589.0,2.0,1,3714879.676497681,23
2025-11-03,b1421b2b-86f7-11ef-b10b-08c0eb31fffb,1,1.6666666666666667,10,10,,Москва,340.0,5.0,1,43641898.73317247,6
2025-11-10,b1421b2b-86f7-11ef-b10b-08c0eb31fffb,13,4.444444444444445,10,40,100.0,Москва,347.0,5.0,1,11471439416.265114,9
2025-11-17,b1421b2b-86f7-11ef-b10b-08c0eb31fffb,13,4.5,9,36,100.0,Москва,354.0,5.0,1,,8
2025-11-24,b1421b2b-86f7-11ef-b10b-08c0eb31fffb,15,6.5,7,39,100.0,Москва,361.0,5.0,1,289740827.9942496,6
2025-11-03,b174e218-1768-11ea-8c5d-0050560306e1,1,0.5882352941176471,10,10,,Санкт-Петербург,2227.0,4.0,1,,17
2025-11-10,b174e218-1768-11ea-8c5d-0050560306e1,11,2.35,14,47,100.0,Санкт-Петербург,2234.0,5.0,1,10833343633.05227,20
2025-11-17,b174e218-1768-11ea-8c5d-0050560306e1,11,2.5,12,45,95.23809523809524,Санкт-Петербург,2241.0,5.0,1,14936664.053007696,18
2025-11-24,b174e218-1768-11ea-8c5d-0050560306e1,11,2.6470588235294117,10,45,100.0,Санкт-Петербург,2248.0,5.0,1,27065624.476307638,17
2025-11-03,b18f1dcf-ac5c-11ed-885d-08c0eb32014b,1,0.9090909090909091,10,10,,Альметьевск,827.0,0.0,0,,11
2025-11-10,b18f1dcf-ac5c-11ed-885d-08c0eb32014b,4,2.9,10,29,57.14285714285714,Альметьевск,834.0,0.0,1,1250495140.3560078,10
2025-11-17,b18f1dcf-ac5c-11ed-885d-08c0eb32014b,5,2.727272727272727,9,30,93.33333333333331,Альметьевск,841.0,0.0,0,70724685.11506876,11
2025-11-24,b18f1dcf-ac5c-11ed-885d-08c0eb32014b,5,2.4615384615384617,9,32,84.21052631578947,Альметьевск,848.0,0.0,0,,13
2025-11-03,b19a002c-87ad-11eb-85a3-1c34dae33151,1,0.9090909090909091,10,10,,Ростов-на-Дону,1649.0,3.0,1,175795525.22667196,11
2025-11-10,b19a002c-87ad-11eb-85a3-1c34dae33151,10,3.2,9,32,84.21052631578947,Ростов-на-Дону,1656.0,5.0,1,1931166543.2115018,10
2025-11-17,b19a002c-87ad-11eb-85a3-1c34dae33151,11,2.357142857142857,9,33,90.9090909090909,Ростов-на-Дону,1663.0,5.0,1,1134194407.869382,14
2025-11-24,b19a002c-87ad-11eb-85a3-1c34dae33151,11,3.0,10,36,95.65217391304348,Ростов-на-Дону,1670.0,4.0,1,11660698.850935452,12
2025-11-03,b19e5e0e-eabd-11eb-a0ee-ec0d9a21b021,1,1.1111111111111112,10,10,,Москва,1468.0,2.0,1,30213154635.7518,9
2025-11-10,b19e5e0e-eabd-11eb-a0ee-ec0d9a21b021,10,6.4,9,32,94.73684210526316,Москва,1475.0,0.0,1,,5
2025-11-17,b19e5e0e-eabd-11eb-a0ee-ec0d9a21b021,7,3.75,11,30,100.0,Москва,1482.0,0.0,0,3247644635.4670377,8
2025-11-24,b19e5e0e-eabd-11eb-a0ee-ec0d9a21b021,6,6.6,11,33,92.3076923076923,Москва,1489.0,2.0,1,3325310763.8030005,5
2025-11-03,b1a28d6c-f3ea-11ed-ae78-08c0eb320147,1,0.7692307692307693,10,10,,Москва,827.0,0.0,0,449363267344.95276,13
2025-11-10,b1a28d6c-f3ea-11ed-ae78-08c0eb320147,6,4.083333333333333,20,49,94.73684210526316,Москва,834.0,0.0,0,4200662653.2964725,12
2025-11-17,b1a28d6c-f3ea-11ed-ae78-08c0eb320147,9,5.3,15,53,76.92307692307693,Москва,841.0,0.0,0,464969779.8362206,10
2025-11-24,b1a28d6c-f3ea-11ed-ae78-08c0eb320147,5,5.0,14,55,60.0,Москва,848.0,0.0,0,14206356.979406726,11
2025-11-03,b1aab59c-3c77-11f0-aa25-be3af2b6059f,1,1.1111111111111112,10,10,,Уфа,130.0,3.0,1,5898048.830347931,9
2025-11-10,b1aab59c-3c77-11f0-aa25-be3af2b6059f,7,4.375,9,35,87.5,Уфа,137.0,1.0,1,,8
2025-11-17,b1aab59c-3c77-11f0-aa25-be3af2b6059f,7,5.714285714285714,8,40,58.97435897435898,Уфа,144.0,2.0,1,42994128.7654642,7
2025-11-24,b1aab59c-3c77-11f0-aa25-be3af2b6059f,11,4.875,5,39,90.0,Уфа,151.0,4.0,1,,8
2025-11-03,b1b49e58-2885-11ed-b96c-08c0eb32008b,1,1.0,10,10,,Москва,1134.0,0.0,0,33177568.835254382,10
2025-11-10,b1b49e58-2885-11ed-b96c-08c0eb32008b,10,4.818181818181818,15,53,35.294117647058826,Москва,1141.0,2.0,1,5254807449.690417,11
2025-11-17,b1b49e58-2885-11ed-b96c-08c0eb32008b,12,5.181818181818182,16,57,54.54545454545454,Москва,1148.0,0.0,0,,11
2025-11-24,b1b49e58-2885-11ed-b96c-08c0eb32008b,12,5.090909090909091,19,56,77.14285714285715,Москва,1155.0,0.0,0,,11
2025-11-03,b1c7ad95-a343-11ef-ae7a-08c0eb320147,1,1.25,10,10,,Красноярск,276.0,0.0,0,540642072.1575861,8
2025-11-10,b1c7ad95-a343-11ef-ae7a-08c0eb320147,5,4.222222222222222,11,38,58.333333333333336,Красноярск,283.0,0.0,0,40966733.378956676,9
2025-11-17,b1c7ad95-a343-11ef-ae7a-08c0eb320147,5,3.230769230769231,12,42,80.0,Красноярск,291.0,0.0,0,67731955.28546719,13
2025-11-24,b1c7ad95-a343-11ef-ae7a-08c0eb320147,5,2.533333333333333,14,38,75.0,Красноярск,298.0,0.0,0,,15
2025-11-03,b1e9c9e6-a594-11ee-b973-08c0eb32008b,1,0.9090909090909091,10,10,,Краснодар,583.0,1.0,1,387783071.50396025,11
2025-11-10,b1e9c9e6-a594-11ee-b973-08c0eb32008b,6,2.1818181818181817,10,24,72.22222222222221,Краснодар,590.0,2.0,1,1828183837.6749706,11
2025-11-17,b1e9c9e6-a594-11ee-b973-08c0eb32008b,8,2.727272727272727,11,30,100.0,Краснодар,597.0,0.0,1,2213372769.9084797,11
2025-11-24,b1e9c9e6-a594-11ee-b973-08c0eb32008b,6,2.6,8,26,88.88888888888889,Краснодар,604.0,3.0,1,3122251329.836044,10
2025-11-03,b1ecbdfa-d7b0-11ed-b970-08c0eb32008b,1,0.5882352941176471,10,10,,Саратов,879.0,0.0,0,,17
2025-11-10,b1ecbdfa-d7b0-11ed-b970-08c0eb32008b,12,3.210526315789474,19,61,25.58139534883721,Саратов,886.0,0.0,0,,19
2025-11-17,b1ecbdfa-d7b0-11ed-b970-08c0eb32008b,13,2.8260869565217392,19,65,72.88135593220339,Саратов,893.0,0.0,0,482455156.92990965,23
2025-11-24,b1ecbdfa-d7b0-11ed-b970-08c0eb32008b,12,2.727272727272727,21,60,73.33333333333333,Саратов,900.0,0.0,0,13930837.38678279,22
2025-11-03,b1f9991a-7c8d-11ed-b970-08c0eb32008b,1,0.625,10,10,,Казань,1008.0,0.0,0,41320989.14878066,16
2025-11-10,b1f9991a-7c8d-11ed-b970-08c0eb32008b,8,3.6153846153846154,12,47,70.0,Казань,1015.0,0.0,0,,13
2025-11-17,b1f9991a-7c8d-11ed-b970-08c0eb32008b,10,3.6153846153846154,13,47,63.63636363636363,Казань,1022.0,1.0,1,1318494925.8660188,13
2025-11-24,b1f9991a-7c8d-11ed-b970-08c0eb32008b,11,3.066666666666667,14,46,83.78378378378379,Казань,1029.0,0.0,0,1338251875.156082,15
2025-11-03,b22be24a-77cd-11ee-b972-08c0eb32008b,1,1.0,10,10,,Москва,686.0,0.0,0,,10
2025-11-10,b22be24a-77cd-11ee-b972-08c0eb32008b,5,1.9090909090909092,8,21,80.0,Москва,693.0,0.0,0,,11
2025-11-17,b22be24a-77cd-11ee-b972-08c0eb32008b,6,2.6666666666666665,7,24,70.0,Москва,700.0,0.0,0,,9
2025-11-24,b22be24a-77cd-11ee-b972-08c0eb32008b,6,2.6666666666666665,7,24,91.66666666666666,Москва,707.0,0.0,0,2146721779.4627986,9
2025-11-03,b24a042a-1cba-11ee-b10a-08c0eb31fffb,1,0.6666666666666666,10,10,,Белгород,811.0,0.0,0,,15
2025-11-10,b24a042a-1cba-11ee-b10a-08c0eb31fffb,7,2.0,11,32,69.56521739130434,Белгород,818.0,1.0,1,,16
2025-11-17,b24a042a-1cba-11ee-b10a-08c0eb31fffb,9,2.0625,7,33,81.25,Белгород,825.0,0.0,0,632239719.2246563,16
2025-11-24,b24a042a-1cba-11ee-b10a-08c0eb31fffb,9,2.0,9,34,84.61538461538461,Белгород,832.0,0.0,0,20318650578.70792,17
2025-11-03,b25308c1-5ef8-11eb-85a3-1c34dae33151,1,0.7692307692307693,10,10,,Краснодар,1694.0,3.0,1,,13
2025-11-10,b25308c1-5ef8-11eb-85a3-1c34dae33151,9,2.6666666666666665,10,32,72.22222222222221,Краснодар,1701.0,4.0,1,18446189929.109467,12
2025-11-17,b25308c1-5ef8-11eb-85a3-1c34dae33151,10,2.75,10,33,80.0,Краснодар,1708.0,1.0,1,93247755.72773929,12
2025-11-24,b25308c1-5ef8-11eb-85a3-1c34dae33151,9,2.2857142857142856,9,32,63.1578947368421,Краснодар,1715.0,0.0,1,98248405.23410977,14
2025-11-03,b2768dbe-52b0-11ec-85ad-1c34dae33151,1,0.45454545454545453,10,10,,Стерлитамак,1408.0,3.0,1,1353713141.5283096,22
2025-11-10,b2768dbe-52b0-11ec-85ad-1c34dae33151,10,2.391304347826087,15,55,95.0,Стерлитамак,1415.0,1.0,1,2411722085.9295244,23
2025-11-17,b2768dbe-52b0-11ec-85ad-1c34dae33151,11,2.4166666666666665,16,58,68.0,Стерлитамак,1422.0,2.0,1,78377900.55775839,24
2025-11-24,b2768dbe-52b0-11ec-85ad-1c34dae33151,11,2.5714285714285716,15,54,77.77777777777779,Стерлитамак,1429.0,1.0,1,15158986462.721682,21
2025-11-03,b28b5354-47be-11ec-85ad-1c34dae33151,1,0.7142857142857143,10,10,,Нижнекамск,1412.0,0.0,0,273245349.0647715,14
2025-11-10,b28b5354-47be-11ec-85ad-1c34dae33151,6,2.0714285714285716,8,29,75.0,Нижнекамск,1419.0,4.0,1,,14
